,review_sent,developer
11837,1,Facepunch Studios
11851,1,Facepunch Studios
31760,0,Facepunch Studios
364,2,Facepunch Studios
30758,2,Facepunch Studios
47612,2,Facepunch Studios
13254,2,Facepunch Studios
2225,2,Facepunch Studios
44290,0,Facepunch Studios
295,2,Facepunch Studios
30801,2,Facepunch Studios
52516,2,Facepunch Studios
21211,1,Facepunch Studios
28858,0,Facepunch Studios
22362,2,Facepunch Studios
49504,2,Facepunch Studios
46169,1,Facepunch Studios
3838,0,Facepunch Studios
51096,0,Facepunch Studios
49647,1,Facepunch Studios
51385,2,Facepunch Studios
30476,1,Facepunch Studios
11769,2,Facepunch Studios
30009,2,Facepunch Studios
3077,2,Facepunch Studios
48295,2,Facepunch Studios
25961,1,Facepunch Studios
51379,2,Facepunch Studios
13282,2,Facepunch Studios
53518,2,Facepunch Studios
38665,1,Facepunch Studios
53494,1,Facepunch Studios
49508,2,Facepunch Studios
11797,0,Facepunch Studios
11796,2,Facepunch Studios
49507,2,Facepunch Studios
13281,1,Facepunch Studios
49505,2,Facepunch Studios
298,1,Facepunch Studios
47492,2,Facepunch Studios
53153,0,Facepunch Studios
12258,1,Facepunch Studios
20243,2,Facepunch Studios
48204,1,Facepunch Studios
46090,1,Facepunch Studios
51260,2,Facepunch Studios
44444,2,Facepunch Studios
35666,1,Facepunch Studios
43402,2,Facepunch Studios
27064,1,Facepunch Studios
6985,1,Facepunch Studios
21233,2,Facepunch Studios
7072,2,Facepunch Studios
49517,2,Facepunch Studios
52491,2,Facepunch Studios
4372,2,Facepunch Studios
11904,2,Facepunch Studios
20589,2,Facepunch Studios
37645,2,Facepunch Studios
10392,2,Facepunch Studios
34931,2,Facepunch Studios
11899,2,Facepunch Studios
25444,1,Facepunch Studios
2302,1,Facepunch Studios
12999,1,Facepunch Studios
52409,2,Facepunch Studios
51357,2,Facepunch Studios
53940,2,Facepunch Studios
10504,2,Facepunch Studios
2580,2,Facepunch Studios
32265,2,Facepunch Studios
11929,2,Facepunch Studios
49378,1,Facepunch Studios
7460,2,Facepunch Studios
34441,2,Facepunch Studios
13003,2,Facepunch Studios
35553,2,Facepunch Studios
13193,2,Facepunch Studios
34443,2,Facepunch Studios
2243,2,Facepunch Studios
36858,2,Facepunch Studios
49621,2,Facepunch Studios
25102,2,Facepunch Studios
36947,1,Facepunch Studios
51110,2,Facepunch Studios
41881,2,Facepunch Studios
12233,2,Facepunch Studios
25179,1,Facepunch Studios
53415,2,Facepunch Studios
45215,2,Facepunch Studios
35668,2,Facepunch Studios
51617,2,Facepunch Studios
20698,2,Facepunch Studios
6796,2,Facepunch Studios
10544,2,Facepunch Studios
13234,2,Facepunch Studios
20584,2,Facepunch Studios
10545,2,Facepunch Studios
11865,2,Facepunch Studios
2978,2,Facepunch Studios
25565,1,Facepunch Studios
47456,0,Facepunch Studios
42667,2,Facepunch Studios
30038,0,Facepunch Studios
34452,2,Facepunch Studios
44288,2,Facepunch Studios
49103,0,Facepunch Studios
13218,2,Facepunch Studios
46690,2,Facepunch Studios
10528,2,Facepunch Studios
36246,2,Facepunch Studios
44447,2,Facepunch Studios
12985,2,Facepunch Studios
47012,2,Facepunch Studios
13222,2,Facepunch Studios
51753,2,Facepunch Studios
6978,2,Facepunch Studios
10673,2,Facepunch Studios
2708,2,Facepunch Studios
390,2,Facepunch Studios
43411,0,Facepunch Studios
38040,1,Facepunch Studios
12749,2,Facepunch Studios
44199,2,Facepunch Studios
12574,2,Facepunch Studios
10189,0,Facepunch Studios
32113,1,Facepunch Studios
37718,2,Facepunch Studios
39381,1,Facepunch Studios
13762,2,Facepunch Studios
51507,2,Facepunch Studios
12572,2,Facepunch Studios
9790,2,Facepunch Studios
47440,2,Facepunch Studios
45618,1,Facepunch Studios
25802,2,Facepunch Studios
20928,0,Facepunch Studios
11131,0,Facepunch Studios
4880,2,Facepunch Studios
53467,2,Facepunch Studios
44188,2,Facepunch Studios
29059,2,Facepunch Studios
36499,2,Facepunch Studios
4866,2,Facepunch Studios
11139,2,Facepunch Studios
47944,2,Facepunch Studios
51231,2,Facepunch Studios
51505,2,Facepunch Studios
51199,2,Facepunch Studios
2813,0,Facepunch Studios
28780,2,Facepunch Studios
53374,2,Facepunch Studios
12580,2,Facepunch Studios
39263,1,Facepunch Studios
52538,2,Facepunch Studios
51510,2,Facepunch Studios
47513,1,Facepunch Studios
3808,2,Facepunch Studios
31061,2,Facepunch Studios
34701,2,Facepunch Studios
37991,0,Facepunch Studios
46219,2,Facepunch Studios
30495,0,Facepunch Studios
27037,0,Facepunch Studios
11085,2,Facepunch Studios
43929,0,Facepunch Studios
38436,2,Facepunch Studios
51793,1,Facepunch Studios
13783,2,Facepunch Studios
6562,1,Facepunch Studios
13781,2,Facepunch Studios
22158,0,Facepunch Studios
25813,2,Facepunch Studios
35000,1,Facepunch Studios
20468,1,Facepunch Studios
9834,1,Facepunch Studios
2816,2,Facepunch Studios
26096,2,Facepunch Studios
12747,1,Facepunch Studios
13777,2,Facepunch Studios
10791,2,Facepunch Studios
13775,1,Facepunch Studios
40326,1,Facepunch Studios
45314,2,Facepunch Studios
37743,2,Facepunch Studios
28730,2,Facepunch Studios
21009,2,Facepunch Studios
4740,0,Facepunch Studios
32220,1,Facepunch Studios
2419,2,Facepunch Studios
53463,2,Facepunch Studios
47002,2,Facepunch Studios
43390,2,Facepunch Studios
6553,1,Facepunch Studios
47933,2,Facepunch Studios
47001,1,Facepunch Studios
42586,0,Facepunch Studios
7253,2,Facepunch Studios
11206,2,Facepunch Studios
31775,0,Facepunch Studios
22516,1,Facepunch Studios
6603,1,Facepunch Studios
37890,2,Facepunch Studios
53379,2,Facepunch Studios
47514,1,Facepunch Studios
389,2,Facepunch Studios
25904,2,Facepunch Studios
12524,0,Facepunch Studios
40479,1,Facepunch Studios
316,1,Facepunch Studios
43136,0,Facepunch Studios
3030,2,Facepunch Studios
20903,1,Facepunch Studios
22512,2,Facepunch Studios
34603,2,Facepunch Studios
2797,1,Facepunch Studios
36516,2,Facepunch Studios
33927,2,Facepunch Studios
38110,1,Facepunch Studios
28235,2,Facepunch Studios
2077,2,Facepunch Studios
10915,2,Facepunch Studios
33976,2,Facepunch Studios
25348,2,Facepunch Studios
10854,2,Facepunch Studios
27136,2,Facepunch Studios
3869,0,Facepunch Studios
7266,2,Facepunch Studios
12764,0,Facepunch Studios
42052,2,Facepunch Studios
13736,2,Facepunch Studios
12765,2,Facepunch Studios
20918,2,Facepunch Studios
41998,1,Facepunch Studios
49098,0,Facepunch Studios
27261,0,Facepunch Studios
11160,2,Facepunch Studios
30849,2,Facepunch Studios
36800,0,Facepunch Studios
36726,2,Facepunch Studios
2082,0,Facepunch Studios
6600,1,Facepunch Studios
39073,2,Facepunch Studios
21179,2,Facepunch Studios
47291,1,Facepunch Studios
12657,1,Facepunch Studios
49670,0,Facepunch Studios
47650,2,Facepunch Studios
27380,2,Facepunch Studios
10165,2,Facepunch Studios
21004,1,Facepunch Studios
41566,2,Facepunch Studios
6861,0,Facepunch Studios
51707,0,Facepunch Studios
6563,1,Facepunch Studios
21301,2,Facepunch Studios
26094,0,Facepunch Studios
34666,1,Facepunch Studios
25290,2,Facepunch Studios
36519,1,Facepunch Studios
51527,2,Facepunch Studios
49041,2,Facepunch Studios
2850,0,Facepunch Studios
34665,1,Facepunch Studios
49442,0,Facepunch Studios
9809,2,Facepunch Studios
48226,2,Facepunch Studios
2390,0,Facepunch Studios
10984,2,Facepunch Studios
33942,1,Facepunch Studios
25847,2,Facepunch Studios
44527,2,Facepunch Studios
44787,2,Facepunch Studios
10850,0,Facepunch Studios
47509,0,Facepunch Studios
34260,1,Facepunch Studios
2844,0,Facepunch Studios
53559,2,Facepunch Studios
2890,2,Facepunch Studios
11000,2,Facepunch Studios
46286,2,Facepunch Studios
26086,2,Facepunch Studios
11002,2,Facepunch Studios
48225,0,Facepunch Studios
12637,2,Facepunch Studios
2887,2,Facepunch Studios
47005,1,Facepunch Studios
36907,2,Facepunch Studios
30431,2,Facepunch Studios
4972,1,Facepunch Studios
30191,2,Facepunch Studios
10953,2,Facepunch Studios
34670,2,Facepunch Studios
12633,2,Facepunch Studios
25322,1,Facepunch Studios
39117,2,Facepunch Studios
10955,1,Facepunch Studios
24877,1,Facepunch Studios
13872,2,Facepunch Studios
44849,1,Facepunch Studios
13870,1,Facepunch Studios
28106,1,Facepunch Studios
12711,0,Facepunch Studios
2370,1,Facepunch Studios
42171,2,Facepunch Studios
46129,2,Facepunch Studios
25323,1,Facepunch Studios
53177,0,Facepunch Studios
7343,1,Facepunch Studios
39634,2,Facepunch Studios
7507,2,Facepunch Studios
24882,0,Facepunch Studios
36789,2,Facepunch Studios
42249,2,Facepunch Studios
33938,2,Facepunch Studios
7296,1,Facepunch Studios
6882,2,Facepunch Studios
42029,2,Facepunch Studios
11040,1,Facepunch Studios
2037,2,Facepunch Studios
32330,0,Facepunch Studios
51517,2,Facepunch Studios
34648,1,Facepunch Studios
10240,0,Facepunch Studios
2827,2,Facepunch Studios
21298,2,Facepunch Studios
11047,2,Facepunch Studios
24899,1,Facepunch Studios
45230,2,Facepunch Studios
12734,2,Facepunch Studios
3749,2,Facepunch Studios
11056,2,Facepunch Studios
51515,2,Facepunch Studios
37439,2,Facepunch Studios
11066,0,Facepunch Studios
20428,1,Facepunch Studios
42048,2,Facepunch Studios
33959,1,Facepunch Studios
2401,2,Facepunch Studios
3807,0,Facepunch Studios
31052,2,Facepunch Studios
12697,1,Facepunch Studios
2359,2,Facepunch Studios
51512,2,Facepunch Studios
51218,2,Facepunch Studios
25280,2,Facepunch Studios
13906,1,Facepunch Studios
48232,2,Facepunch Studios
43433,2,Facepunch Studios
199,2,Facepunch Studios
44132,2,Facepunch Studios
39451,1,Facepunch Studios
49006,2,Facepunch Studios
38656,2,Facepunch Studios
20962,1,Facepunch Studios
31054,2,Facepunch Studios
20072,0,Facepunch Studios
43917,2,Facepunch Studios
10927,2,Facepunch Studios
52466,1,Facepunch Studios
47438,2,Facepunch Studios
47507,2,Facepunch Studios
12611,2,Facepunch Studios
7512,0,Facepunch Studios
4388,1,Facepunch Studios
34995,2,Facepunch Studios
37004,1,Facepunch Studios
44200,2,Facepunch Studios
10823,2,Facepunch Studios
2832,0,Facepunch Studios
24894,2,Facepunch Studios
46285,2,Facepunch Studios
11028,1,Facepunch Studios
53871,2,Facepunch Studios
49440,2,Facepunch Studios
2049,0,Facepunch Studios
40320,1,Facepunch Studios
6580,2,Facepunch Studios
12605,0,Facepunch Studios
4975,0,Facepunch Studios
12604,2,Facepunch Studios
43420,1,Facepunch Studios
35609,0,Facepunch Studios
27143,2,Facepunch Studios
45055,1,Facepunch Studios
2764,2,Facepunch Studios
12467,2,Facepunch Studios
42703,2,Facepunch Studios
11336,0,Facepunch Studios
20847,1,Facepunch Studios
41967,2,Facepunch Studios
28425,2,Facepunch Studios
7487,0,Facepunch Studios
34739,2,Facepunch Studios
28384,2,Facepunch Studios
47461,1,Facepunch Studios
32104,0,Facepunch Studios
49342,2,Facepunch Studios
20520,0,Facepunch Studios
47905,1,Facepunch Studios
20398,2,Facepunch Studios
12825,1,Facepunch Studios
21031,2,Facepunch Studios
45911,2,Facepunch Studios
45605,2,Facepunch Studios
26047,2,Facepunch Studios
25875,2,Facepunch Studios
12455,2,Facepunch Studios
3111,2,Facepunch Studios
36985,2,Facepunch Studios
38102,2,Facepunch Studios
51207,1,Facepunch Studios
13595,2,Facepunch Studios
30436,2,Facepunch Studios
32230,2,Facepunch Studios
21197,1,Facepunch Studios
11300,0,Facepunch Studios
38148,2,Facepunch Studios
34570,2,Facepunch Studios
10728,2,Facepunch Studios
46149,1,Facepunch Studios
34564,2,Facepunch Studios
40444,2,Facepunch Studios
35732,1,Facepunch Studios
10899,1,Facepunch Studios
25382,2,Facepunch Studios
25727,2,Facepunch Studios
4751,2,Facepunch Studios
42649,2,Facepunch Studios
34297,2,Facepunch Studios
4854,2,Facepunch Studios
11323,0,Facepunch Studios
27021,2,Facepunch Studios
25869,0,Facepunch Studios
12816,2,Facepunch Studios
45234,2,Facepunch Studios
11221,1,Facepunch Studios
49665,0,Facepunch Studios
49475,2,Facepunch Studios
39549,2,Facepunch Studios
46125,2,Facepunch Studios
7532,2,Facepunch Studios
13575,1,Facepunch Studios
47469,2,Facepunch Studios
53330,2,Facepunch Studios
28827,1,Facepunch Studios
12838,2,Facepunch Studios
12415,2,Facepunch Studios
9910,1,Facepunch Studios
51043,2,Facepunch Studios
12840,0,Facepunch Studios
42037,2,Facepunch Studios
46660,1,Facepunch Studios
30958,1,Facepunch Studios
6645,0,Facepunch Studios
47501,1,Facepunch Studios
10684,2,Facepunch Studios
3899,2,Facepunch Studios
42652,2,Facepunch Studios
41714,0,Facepunch Studios
20037,0,Facepunch Studios
51597,2,Facepunch Studios
44746,2,Facepunch Studios
53158,2,Facepunch Studios
44303,2,Facepunch Studios
11419,2,Facepunch Studios
22268,2,Facepunch Studios
11422,2,Facepunch Studios
20822,2,Facepunch Studios
25222,1,Facepunch Studios
7185,2,Facepunch Studios
28829,0,Facepunch Studios
7191,2,Facepunch Studios
29832,2,Facepunch Studios
34246,2,Facepunch Studios
7192,0,Facepunch Studios
24970,1,Facepunch Studios
31032,2,Facepunch Studios
4755,2,Facepunch Studios
7587,1,Facepunch Studios
25306,2,Facepunch Studios
51705,2,Facepunch Studios
34309,1,Facepunch Studios
39450,2,Facepunch Studios
28821,2,Facepunch Studios
32245,2,Facepunch Studios
12834,2,Facepunch Studios
11381,2,Facepunch Studios
28823,1,Facepunch Studios
223,2,Facepunch Studios
51041,1,Facepunch Studios
44109,1,Facepunch Studios
36729,2,Facepunch Studios
40381,1,Facepunch Studios
3984,0,Facepunch Studios
46694,2,Facepunch Studios
42069,2,Facepunch Studios
49664,2,Facepunch Studios
3960,0,Facepunch Studios
48263,1,Facepunch Studios
25234,2,Facepunch Studios
40513,2,Facepunch Studios
29680,2,Facepunch Studios
34977,1,Facepunch Studios
10859,1,Facepunch Studios
7372,0,Facepunch Studios
2932,2,Facepunch Studios
2923,2,Facepunch Studios
20401,1,Facepunch Studios
40514,2,Facepunch Studios
11252,2,Facepunch Studios
13670,2,Facepunch Studios
7328,2,Facepunch Studios
24942,1,Facepunch Studios
51784,2,Facepunch Studios
32126,2,Facepunch Studios
12505,1,Facepunch Studios
49465,2,Facepunch Studios
13663,2,Facepunch Studios
51016,1,Facepunch Studios
27375,2,Facepunch Studios
37633,2,Facepunch Studios
22249,2,Facepunch Studios
12503,0,Facepunch Studios
30494,2,Facepunch Studios
49367,2,Facepunch Studios
44263,0,Facepunch Studios
27152,1,Facepunch Studios
22250,2,Facepunch Studios
13652,2,Facepunch Studios
2779,2,Facepunch Studios
313,2,Facepunch Studios
42182,2,Facepunch Studios
21152,2,Facepunch Studios
34251,2,Facepunch Studios
28811,1,Facepunch Studios
51214,0,Facepunch Studios
13688,2,Facepunch Studios
12516,2,Facepunch Studios
41987,2,Facepunch Studios
47883,2,Facepunch Studios
4949,2,Facepunch Studios
11233,0,Facepunch Studios
25884,2,Facepunch Studios
9874,2,Facepunch Studios
13681,1,Facepunch Studios
30823,1,Facepunch Studios
46977,2,Facepunch Studios
11237,0,Facepunch Studios
2097,2,Facepunch Studios
9782,2,Facepunch Studios
25754,2,Facepunch Studios
9875,1,Facepunch Studios
13677,0,Facepunch Studios
52916,2,Facepunch Studios
25253,2,Facepunch Studios
32323,1,Facepunch Studios
22122,2,Facepunch Studios
2427,2,Facepunch Studios
49421,2,Facepunch Studios
20442,0,Facepunch Studios
9877,2,Facepunch Studios
2107,2,Facepunch Studios
49571,0,Facepunch Studios
13630,2,Facepunch Studios
51033,1,Facepunch Studios
30070,2,Facepunch Studios
28968,0,Facepunch Studios
7225,2,Facepunch Studios
36476,1,Facepunch Studios
21886,1,Facepunch Studios
34242,2,Facepunch Studios
27044,1,Facepunch Studios
20874,1,Facepunch Studios
42646,2,Facepunch Studios
51706,0,Facepunch Studios
45367,2,Facepunch Studios
12483,1,Facepunch Studios
25883,1,Facepunch Studios
2112,2,Facepunch Studios
20511,1,Facepunch Studios
30858,2,Facepunch Studios
52958,2,Facepunch Studios
46784,2,Facepunch Studios
46147,1,Facepunch Studios
2349,2,Facepunch Studios
4459,2,Facepunch Studios
24952,1,Facepunch Studios
47401,2,"Factor 5,LucasArts"
6436,0,Failbetter Games
36606,2,Failbetter Games
44878,2,Failbetter Games
13208,0,Failbetter Games
40860,2,Failbetter Games
4358,2,Failbetter Games
39422,2,Fallen Snow Studios
15237,2,"Fancy Bytes, Reactor"
48671,0,Fancy Fish Games
46810,2,FarSight Studios
50330,1,FarSight Studios
961,1,FarSight Studios
36136,2,FarSight Studios
36936,2,Farsky Interactive
38729,1,Farsky Interactive
22596,2,Farsky Interactive
29649,2,Farsky Interactive
15571,2,Farsky Interactive
7096,2,Farsky Interactive
17622,2,Farsky Interactive
14632,2,Farsky Interactive
27995,2,Farsky Interactive
27248,0,Farsky Interactive
15234,1,Farsky Interactive
17630,2,Farsky Interactive
41497,0,Fatshark
34842,0,Fatshark
23373,1,Fatshark
21972,2,Fatshark
1958,2,Fatshark
34506,1,Fatshark
27217,2,Fatshark
12589,2,Fatshark
39661,2,Fatshark
18503,0,Fatshark
18487,2,Fatshark
42351,2,Fatshark
17329,2,Fatshark
20869,0,Fatshark
8918,0,Fatshark
25483,1,Fatshark
15603,2,Fatshark
25495,2,Fatshark
53687,2,Fatshark
43237,2,Fatshark
47936,2,Fatshark
22488,1,Fatshark
27880,2,Fatshark
5827,2,Fatshark
36751,2,Fatshark
507,1,Fatshark
20009,2,Fatshark
14567,2,Fatshark
32278,0,Fatshark
53305,2,Fatshark
7119,0,Fatshark
13597,1,Fatshark
18963,2,Fatshark
16419,1,Fayju
46393,2,Fayju
45201,2,Fermenter Games
45856,2,Fervent
28644,2,Fictiorama Studios
11869,2,Fiddlesticks Games
27815,1,"Filip Victor,Valve"
48551,2,"Filip Victor,Valve"
7802,2,"Filip Victor,Valve"
18589,1,"Filip Victor,Valve"
2114,2,Final Boss Entertainment
16054,2,Final Form Games
17865,2,Final Form Games
40876,2,Final Form Games
15349,2,"Finji,Kittehface Software"
5961,0,Firaxis Games
2369,2,Firaxis Games
52090,0,Firaxis Games
13698,2,Firaxis Games
38616,2,Firaxis Games
30453,2,Firaxis Games
31766,2,Firaxis Games
24739,2,Firaxis Games
34327,2,Firaxis Games
27092,2,Firaxis Games
15280,0,Firaxis Games
18776,2,Firaxis Games
8972,0,Firaxis Games
31512,0,Firaxis Games
31590,0,Firaxis Games
25174,2,Firaxis Games
42156,2,Firaxis Games
32823,2,Firaxis Games
9029,2,"Firaxis Games,Aspyr (Mac, Linux)"
31241,2,"Firaxis Games,Aspyr (Mac, Linux)"
28328,2,"Firaxis Games,Aspyr (Mac, Linux)"
15919,2,"Firaxis Games,Aspyr (Mac, Linux)"
6776,1,"Firaxis Games,Aspyr (Mac, Linux)"
36935,2,"Firaxis Games,Aspyr (Mac, Linux)"
1504,2,"Firaxis Games,Aspyr (Mac, Linux)"
326,2,"Firaxis Games,Aspyr (Mac, Linux)"
